giro,nicho,empresa,url,email,telefono,ciudad,estado,pais,tipo,prioridad,score_contacto,notas,fuente
Zapatos,Zapatos para danza,ZA&ZA en Barbiboo Guadalupe,,,8141883606,Guadalupe,NL,México,Punto venta,Media,3,Plaza Santa María Pablo Livas 7500,research
Zapatos,Zapatos para danza,Zapatos para danza (ejemplo original),https://calzadomanzano.com/,,,,,México,Ejemplo original,Media,2,Seed del cliente,ejemplo_cliente
Zapatos,Zapatos para danza,Bloch México vía retailers,,,,México,México,México,Marca internacional,Baja,1,Puntas y jazz,brand
Zapatos,Zapatos para danza,Calzado folklórico Barrio de San Nicolás Atenco,,,,San Mateo Atenco,EdoMex,México,Taller,Baja,1,Cluster,research
Zapatos,Zapatos para danza,Calzado folklórico Barrio de San Pedro Atenco,,,,San Mateo Atenco,EdoMex,México,Taller,Baja,1,Cluster,research
Zapatos,Zapatos para danza,Capezio México vía retailers,,,,México,México,México,Marca internacional,Baja,1,ZA&ZA / Dance Field / Andanzza,brand
Zapatos,Zapatos para danza,Compañías de danza institucionales,,,,México,México,México,Canal institucional,Baja,0,INBAL / estatales,research
Zapatos,Zapatos para danza,Fitting / venta zapatillas CDMX,,,,CDMX,CDMX,México,Retail regional,Baja,1,Puntas y jazz,research
Zapatos,Zapatos para danza,Freed of London México,,,,México,México,México,Marca premium,Baja,1,Puntas,brand
Zapatos,Zapatos para danza,Gaynor Minden México,,,,México,México,México,Marca premium,Baja,1,Puntas,brand
Zapatos,Zapatos para danza,Grishko México vía retailers,,,,México,México,México,Marca internacional,Baja,1,Puntas rusas,brand
Zapatos,Zapatos para danza,Insumos clavos flamenco,,,,México,México,México,Insumo,Baja,0,Taconeo,research
Zapatos,Zapatos para danza,Leo's Dancewear México,,,,México,México,México,Marca,Baja,1,Jazz/tap,brand
Zapatos,Zapatos para danza,Resuela / reparación danza,,,,CDMX,CDMX,México,Servicio,Baja,1,Puntas y folklor,research
Zapatos,Zapatos para danza,Russian Pointe México,,,,México,México,México,Marca puntas,Baja,1,Retail especialidad,brand
Zapatos,Zapatos para danza,Sansha México,,,,México,México,México,Marca internacional,Baja,1,Jazz/ballet,brand
Zapatos,Zapatos para danza,So Danca México,,,,México,México,México,Marca internacional,Baja,1,Retail danza,brand
Zapatos,Zapatos para danza,Wear Moi México,,,,México,México,México,Marca internacional,Baja,1,Mallas y puntas,brand
Zapatos,Zapatos para danza,Zapatillas de jazz mayoreo,,,,México,México,México,Jazz,Baja,0,Capezio/Bloch canal,research
Zapatos,Zapatos para danza,Zapatillas de media punta mayoreo,,,,México,México,México,Mayoreo escuelas,Baja,1,Retailers,research
Zapatos,Zapatos para danza,Zapatos chilenas Guerrero,,,,Acapulco,Guerrero,México,Folklor,Baja,1,Costa,research
Zapatos,Zapatos para danza,Zapatos de contemporáneo MX,,,,México,México,México,Contemporáneo,Baja,0,Foot thongs / paws,research
Zapatos,Zapatos para danza,Zapatos de flamenco MX fábricas,,,,México,México,México,Flamenco,Baja,0,Manzano / Miguelito / Kuali,research
Zapatos,Zapatos para danza,Zapatos de folklor San Mateo cluster,,,,San Mateo Atenco,EdoMex,México,Cluster fábrica,Baja,0,Decenas de talleres,research
Zapatos,Zapatos para danza,Zapatos de heels / exotic dance MX,,,,México,México,México,Heels,Baja,0,ZA&ZA línea,research
Zapatos,Zapatos para danza,Zapatos de tap / claqué MX,,,,México,México,México,Tap,Baja,0,Retail especialidad,research
Zapatos,Zapatos para danza,Zapatos huapango SLP / Hgo,,,,San Luis Potosí,SLP,México,Folklor,Baja,1,Huasteca,research
Zapatos,Zapatos para danza,Zapatos jarabe tapatío GDL,,,,Guadalajara,Jalisco,México,Folklor,Baja,1,Jalisco,research
Zapatos,Zapatos para danza,Zapatos polka norteña,,,,Monterrey,NL,México,Folklor,Baja,1,Norte,research
Zapatos,Zapatos para danza,Zapatos sones istmeños,,,,Juchitán,Oaxaca,México,Folklor,Baja,1,Istmo,research
